"time","delayedSignals[1,1]","delayedSignals[1,2]","delayedSignals[2,1]","delayedSignals[2,2]","delayedSignals[3,1]","delayedSignals[3,2]","delayedSignals[4,1]","delayedSignals[4,2]","delayedSignals[5,1]","delayedSignals[5,2]","signal[1]","signal[2]"
0.836,-0.8575266561936523,0.5144395337815064,-0.9961336091431725,-0.08785119655074321,-0.7542513807361033,-0.656585755752957,-0.2242707609493805,-0.9745268727865772,0.3913736668372027,-0.9202318473658703,-0.8575266561936523,0.5144395337815064
0.838,-0.8509944817946923,0.5251746299612949,-0.9971589002606139,-0.07532680552793265,-0.7624425110114474,-0.6470559615694448,-0.23649899702372412,-0.971631732914674,0.3797790955218017,-0.9250772068344578,-0.8509944817946923,0.5251746299612949
0.84,-0.8443279255020155,0.535826794978996,-0.9980267284282716,-0.06279051952931321,-0.7705132427757889,-0.6374239897486901,-0.24868988716485435,-0.9685831611286313,0.3681245526846785,-0.9297764858882512,-0.8443279255020155,0.535826794978996
0.842,-0.8375280400421421,0.5463943467342686,-0.9987369566060175,-0.05024431817977017,-0.7784623015670231,-0.6276913612907008,-0.26084150628989616,-0.9653816388332741,0.35641187871325114,-0.9343289424566119,-0.8375280400421421,0.5463943467342686
0.844,-0.8305958991958129,0.5568756164881876,-0.9992894726405892,-0.03769018266993504,-0.7862884321366181,-0.6178596130903353,-0.27295193551732455,-0.9620276715860862,0.3446429231745174,-0.938733857653874,-0.8305958991958129,0.5568756164881876
0.846,-0.8235325976284277,0.5672689491267562,-0.9996841892832999,-0.025130095443337875,-0.7939903986478346,-0.6079302976946063,-0.28501926246997555,-0.9585217890173761,0.33281954452298684,-0.9429905358928644,-0.8235325976284277,0.5672689491267562
0.848,-0.8163392507171842,0.5775727034222673,-0.9999210442038161,-0.012566039883352897,-0.801566984870876,-0.5979049830575196,-0.2970415815770344,-0.9548645447466432,0.32094360980721004,-0.9470983049947441,-0.8163392507171842,0.5775727034222673
0.85,-0.8090169943749476,0.5877852522924729,-1,-1.8369701987210297e-16,-0.8090169943749469,-0.5877852522924738,-0.30901699437494706,-0.9510565162951538,0.30901699437494784,-0.9510565162951534,-0.8090169943749476,0.5877852522924729
0.852,-0.8015669848708766,0.5979049830575188,-0.9999210442038161,0.012566039883352531,-0.8163392507171835,-0.5775727034222682,-0.3209436098072088,-0.9470983049947446,0.29704158157703525,-0.9548645447466428,-0.8015669848708766,0.5979049830575188
0.854,-0.7939903986478354,0.6079302976946054,-0.9996841892832999,0.025130095443337507,-0.823532597628427,-0.567268949126757,-0.33281954452298607,-0.9429905358928646,0.2850192624699764,-0.9585217890173758,-0.7939903986478354,0.6079302976946054
0.856,-0.7862884321366188,0.6178596130903344,-0.9992894726405892,0.03769018266993467,-0.8305958991958122,-0.5568756164881884,-0.34464292317451656,-0.9387338576538743,0.2729519355173254,-0.9620276715860858,-0.7862884321366188,0.6178596130903344
0.858,-0.7784623015670239,0.6276913612906999,-0.9987369566060175,0.0502443181797698,-0.8375280400421415,-0.5463943467342695,-0.3564118787132503,-0.9343289424566121,0.2608415062898974,-0.9653816388332738,-0.7784623015670239,0.6276913612906999
0.86,-0.7705132427757896,0.6374239897486893,-0.9980267284282716,0.06279051952931283,-0.844327925502015,-0.5358267949789969,-0.36812455268467764,-0.9297764858882515,0.24868988716485516,-0.968583161128631,-0.7705132427757896,0.6374239897486893
0.862,-0.7624425110114482,0.647055961569444,-0.9971589002606139,0.07532680552793229,-0.8509944817946917,-0.5251746299612958,-0.3797790955218005,-0.9250772068344583,0.23649899702372493,-0.9716317329146739,-0.7624425110114482,0.647055961569444
0.864,-0.754251380736104,0.6565857557529562,-0.9961336091431725,0.08785119655074285,-0.8575266561936518,-0.5144395337815073,-0.39137366683720215,-0.9202318473658705,0.22427076094938134,-0.9745268727865771,-0.754251380736104,0.6565857557529562
0.866,-0.7459411454241823,0.6660118674342514,-0.9949510169813002,0.10036171485121467,-0.8639234171928348,-0.5036232016357616,-0.4029064357136621,-0.9152411726209179,0.21200710992205513,-0.9772681235681934,-0.7459411454241823,0.6660118674342514
0.868,-0.737513117358174,0.6753328081210244,-0.9936113105200084,0.11285638487348157,-0.8701837546695252,-0.49272734154829223,-0.41437558099328364,-0.9101059706849959,0.1997099805144074,-0.9798550523842467,-0.737513117358174,0.6753328081210244
0.87,-0.7289686274214116,0.6845471059286886,-0.9921147013144779,0.12533323356430423,-0.8763066800438633,-0.4817536741017159,-0.42577929156507227,-0.9048270524660197,0.18738131458572502,-0.9822872507286886,-0.7289686274214116,0.6845471059286886
0.872,-0.7203090248879068,0.693653305812805,-0.9904614256966512,0.13779029068463816,-0.8822912264349531,-0.47070393216533307,-0.43711576665093266,-0.8994052515663712,0.1750230589752763,-0.9845643345292053,-0.7203090248879068,0.693653305812805
0.874,-0.7115356772092852,0.7026499697988493,-0.988651744737914,0.15022558912075726,-0.8881364488135443,-0.45957986062148826,-0.4483832160900317,-0.8938414241512641,0.16263716519488378,-0.986685944207868,-0.7115356772092852,0.7026499697988493
0.876,-0.7026499697988496,0.7115356772092849,-0.986685944207868,0.16263716519488391,-0.8938414241512636,-0.44838321609003257,-0.45957986062148737,-0.8881364488135448,0.15022558912075712,-0.988651744737914,-0.7026499697988496,0.7115356772092849
0.878,-0.6936533058128054,0.7203090248879066,-0.9845643345292054,0.1750230589752756,-0.8994052515663709,-0.4371157666509331,-0.4707039321653322,-0.8822912264349535,0.13779029068463847,-0.9904614256966512,-0.6936533058128054,0.7203090248879066
0.88,-0.684547105928689,0.7289686274214112,-0.9822872507286887,0.18738131458572427,-0.9048270524660195,-0.42577929156507277,-0.481753674101715,-0.8763066800438637,0.12533323356430454,-0.9921147013144778,-0.684547105928689,0.7289686274214112
0.882,-0.6753328081210246,0.7375131173581737,-0.979855052384247,0.19970998051440675,-0.9101059706849952,-0.414375580993285,-0.4927273415482914,-0.8701837546695258,0.11285638487348187,-0.9936113105200084,-0.6753328081210246,0.7375131173581737
0.884,-0.6660118674342518,0.745941145424182,-0.9772681235681935,0.2120071099220545,-0.9152411726209172,-0.4029064357136634,-0.5036232016357604,-0.8639234171928356,0.10036171485121498,-0.9949510169813002,-0.6660118674342518,0.745941145424182
0.886,-0.6565857557529565,0.7542513807361038,-0.9745268727865771,0.22427076094938114,-0.9202318473658702,-0.3913736668372031,-0.5144395337815061,-0.8575266561936524,0.08785119655074315,-0.9961336091431725,-0.6565857557529565,0.7542513807361038
0.888,-0.6470559615694443,0.7624425110114479,-0.971631732914674,0.23649899702372473,-0.9250772068344577,-0.37977909552180183,-0.5251746299612954,-0.8509944817946921,0.07532680552793304,-0.9971589002606139,-0.6470559615694443,0.7624425110114479
0.89,-0.6374239897486896,0.7705132427757894,-0.9685831611286311,0.24868988716485493,-0.9297764858882511,-0.3681245526846786,-0.5358267949789964,-0.8443279255020152,0.06279051952931358,-0.9980267284282716,-0.6374239897486896,0.7705132427757894
0.892,-0.6276913612907002,0.7784623015670236,-0.9653816388332738,0.26084150628989716,-0.9343289424566118,-0.35641187871325125,-0.546394346734269,-0.8375280400421418,0.05024431817976966,-0.9987369566060175,-0.6276913612907002,0.7784623015670236
0.894,-0.6178596130903348,0.7862884321366186,-0.9620276715860858,0.2729519355173256,-0.938733857653874,-0.3446429231745175,-0.5568756164881876,-0.8305958991958129,0.037690182669934534,-0.9992894726405892,-0.6178596130903348,0.7862884321366186
0.896,-0.6079302976946057,0.793990398647835,-0.9585217890173757,0.2850192624699766,-0.9429905358928643,-0.332819544522987,-0.5672689491267562,-0.8235325976284277,0.025130095443337813,-0.9996841892832999,-0.6079302976946057,0.793990398647835
0.898,-0.5979049830575192,0.8015669848708764,-0.9548645447466431,0.29704158157703464,-0.9470983049947442,-0.32094360980720976,-0.5775727034222674,-0.816339250717184,0.012566039883352836,-0.9999210442038161,-0.5979049830575192,0.8015669848708764
0.9,-0.5877852522924734,0.8090169943749473,-0.9510565162951536,0.30901699437494723,-0.9510565162951535,-0.30901699437494756,-0.587785252292473,-0.8090169943749475,1.2246467991473532e-16,-1,-0.5877852522924734,0.8090169943749473
0.902,-0.5775727034222677,0.8163392507171838,-0.9470983049947443,0.32094360980720943,-0.954864544746643,-0.297041581577035,-0.5979049830575185,-0.8015669848708769,-0.012566039883352592,-0.9999210442038161,-0.5775727034222677,0.8163392507171838
0.904,-0.5672689491267565,0.8235325976284275,-0.9429905358928644,0.3328195445229867,-0.9585217890173756,-0.28501926246997694,-0.607930297694605,-0.7939903986478356,-0.02513009544333757,-0.9996841892832999,-0.5672689491267565,0.8235325976284275
0.906,-0.556875616488188,0.8305958991958127,-0.9387338576538741,0.34464292317451717,-0.9620276715860857,-0.27295193551732594,-0.6178596130903341,-0.786288432136619,-0.03769018266993429,-0.9992894726405892,-0.556875616488188,0.8305958991958127
0.908,-0.5463943467342689,0.8375280400421419,-0.9343289424566119,0.3564118787132509,-0.9653816388332738,-0.26084150628989755,-0.6276913612907004,-0.7784623015670236,-0.05024431817976942,-0.9987369566060175,-0.5463943467342689,0.8375280400421419
0.91,-0.5358267949789963,0.8443279255020152,-0.9297764858882512,0.36812455268467825,-0.968583161128631,-0.2486898871648553,-0.6374239897486896,-0.7705132427757893,-0.06279051952931335,-0.9980267284282716,-0.5358267949789963,0.8443279255020152
0.912,-0.5251746299612954,0.8509944817946921,-0.9250772068344579,0.3797790955218015,-0.9716317329146739,-0.2364989970237251,-0.647055961569444,-0.7624425110114481,-0.07532680552793279,-0.9971589002606139,-0.5251746299612954,0.8509944817946921
0.914,-0.5144395337815068,0.8575266561936521,-0.9202318473658705,0.3913736668372021,-0.9745268727865771,-0.2242707609493815,-0.6565857557529562,-0.754251380736104,-0.0878511965507429,-0.9961336091431725,-0.5144395337815068,0.8575266561936521
0.916,-0.503623201635761,0.8639234171928352,-0.9152411726209176,0.40290643571366247,-0.9772681235681934,-0.21200710992205485,-0.6660118674342514,-0.7459411454241822,-0.10036171485121473,-0.9949510169813002,-0.503623201635761,0.8639234171928352
0.918,-0.4927273415482917,0.8701837546695256,-0.9101059706849958,0.41437558099328403,-0.9798550523842469,-0.1997099805144071,-0.6753328081210244,-0.7375131173581739,-0.11285638487348164,-0.9936113105200084,-0.4927273415482917,0.8701837546695256
0.92,-0.4817536741017153,0.8763066800438636,-0.9048270524660199,0.4257792915650718,-0.9822872507286887,-0.18738131458572463,-0.6845471059286887,-0.7289686274214116,-0.12533323356430429,-0.9921147013144779,-0.4817536741017153,0.8763066800438636
0.922,-0.4707039321653325,0.8822912264349533,-0.8994052515663714,0.43711576665093216,-0.9845643345292054,-0.17502305897527595,-0.6936533058128047,-0.720309024887907,-0.13779029068463822,-0.9904614256966512,-0.4707039321653325,0.8822912264349533
0.924,-0.4595798606214877,0.8881364488135446,-0.8938414241512641,0.4483832160900316,-0.9866859442078679,-0.16263716519488428,-0.7026499697988491,-0.7115356772092855,-0.15022558912075687,-0.9886517447379141,-0.4595798606214877,0.8881364488135446
0.926,-0.448383216090032,0.8938414241512639,-0.8881364488135448,0.4595798606214873,-0.988651744737914,-0.15022558912075762,-0.7115356772092852,-0.7026499697988493,-0.16263716519488353,-0.986685944207868,-0.448383216090032,0.8938414241512639
0.928,-0.43711576665093255,0.8994052515663712,-0.8822912264349535,0.47070393216533213,-0.9904614256966512,-0.13779029068463852,-0.7203090248879069,-0.6936533058128049,-0.1750230589752761,-0.9845643345292053,-0.43711576665093255,0.8994052515663712
0.93,-0.4257792915650722,0.9048270524660197,-0.8763066800438638,0.48175367410171493,-0.9921147013144778,-0.1253332335643046,-0.7289686274214113,-0.684547105928689,-0.18738131458572477,-0.9822872507286886,-0.4257792915650722,0.9048270524660197
0.932,-0.4143755809932844,0.9101059706849955,-0.8701837546695258,0.49272734154829134,-0.9936113105200084,-0.11285638487348193,-0.7375131173581737,-0.6753328081210246,-0.19970998051440725,-0.9798550523842469,-0.4143755809932844,0.9101059706849955
0.934,-0.40290643571366286,0.9152411726209175,-0.8639234171928354,0.5036232016357607,-0.9949510169813002,-0.10036171485121503,-0.7459411454241821,-0.6660118674342517,-0.21200710992205454,-0.9772681235681935,-0.40290643571366286,0.9152411726209175
0.936,-0.3913736668372025,0.9202318473658703,-0.8575266561936523,0.5144395337815064,-0.9961336091431725,-0.08785119655074321,-0.7542513807361038,-0.6565857557529564,-0.2242707609493812,-0.9745268727865771,-0.3913736668372025,0.9202318473658703
0.938,-0.3797790955218019,0.9250772068344577,-0.8509944817946923,0.5251746299612949,-0.9971589002606139,-0.07532680552793265,-0.7624425110114474,-0.6470559615694448,-0.23649899702372412,-0.971631732914674,-0.3797790955218019,0.9250772068344577
0.94,-0.3681245526846787,0.9297764858882511,-0.8443279255020155,0.535826794978996,-0.9980267284282716,-0.06279051952931321,-0.7705132427757889,-0.6374239897486901,-0.24868988716485435,-0.9685831611286313,-0.3681245526846787,0.9297764858882511
0.942,-0.3564118787132513,0.9343289424566118,-0.8375280400421421,0.5463943467342686,-0.9987369566060175,-0.05024431817977017,-0.7784623015670231,-0.6276913612907008,-0.26084150628989616,-0.9653816388332741,-0.3564118787132513,0.9343289424566118
0.944,-0.34464292317451756,0.9387338576538738,-0.8305958991958129,0.5568756164881876,-0.9992894726405892,-0.03769018266993504,-0.7862884321366181,-0.6178596130903353,-0.27295193551732455,-0.9620276715860862,-0.34464292317451756,0.9387338576538738
0.946,-0.33281954452298707,0.9429905358928643,-0.8235325976284277,0.5672689491267562,-0.9996841892832999,-0.025130095443337875,-0.7939903986478346,-0.6079302976946063,-0.28501926246997555,-0.9585217890173761,-0.33281954452298707,0.9429905358928643
0.948,-0.3209436098072098,0.9470983049947441,-0.8163392507171842,0.5775727034222673,-0.9999210442038161,-0.012566039883352897,-0.801566984870876,-0.5979049830575196,-0.2970415815770344,-0.9548645447466432,-0.3209436098072098,0.9470983049947441
0.95,-0.3090169943749477,0.9510565162951535,-0.8090169943749476,0.5877852522924729,-1,-1.8369701987210297e-16,-0.8090169943749469,-0.5877852522924738,-0.30901699437494706,-0.9510565162951538,-0.3090169943749477,0.9510565162951535
0.952,-0.29704158157703503,0.954864544746643,-0.8015669848708766,0.5979049830575188,-0.9999210442038161,0.012566039883352531,-0.8163392507171835,-0.5775727034222682,-0.3209436098072088,-0.9470983049947446,-0.29704158157703503,0.954864544746643
0.954,-0.285019262469977,0.9585217890173756,-0.7939903986478354,0.6079302976946054,-0.9996841892832999,0.025130095443337507,-0.823532597628427,-0.567268949126757,-0.33281954452298607,-0.9429905358928646,-0.285019262469977,0.9585217890173756
0.956,-0.272951935517326,0.9620276715860857,-0.7862884321366188,0.6178596130903344,-0.9992894726405892,0.03769018266993467,-0.8305958991958122,-0.5568756164881884,-0.34464292317451656,-0.9387338576538743,-0.272951935517326,0.9620276715860857
0.958,-0.2608415062898976,0.9653816388332737,-0.7784623015670239,0.6276913612906999,-0.9987369566060175,0.0502443181797698,-0.8375280400421415,-0.5463943467342695,-0.3564118787132503,-0.9343289424566121,-0.2608415062898976,0.9653816388332737
0.96,-0.24868988716485535,0.968583161128631,-0.7705132427757896,0.6374239897486893,-0.9980267284282716,0.06279051952931283,-0.844327925502015,-0.5358267949789969,-0.36812455268467764,-0.9297764858882515,-0.24868988716485535,0.968583161128631
0.962,-0.23649899702372515,0.9716317329146739,-0.7624425110114482,0.647055961569444,-0.9971589002606139,0.07532680552793229,-0.8509944817946917,-0.5251746299612958,-0.3797790955218005,-0.9250772068344583,-0.23649899702372515,0.9716317329146739
0.964,-0.22427076094938156,0.974526872786577,-0.754251380736104,0.6565857557529562,-0.9961336091431725,0.08785119655074285,-0.8575266561936518,-0.5144395337815073,-0.39137366683720215,-0.9202318473658705,-0.22427076094938156,0.974526872786577
0.966,-0.2120071099220549,0.9772681235681934,-0.7459411454241823,0.6660118674342514,-0.9949510169813002,0.10036171485121467,-0.8639234171928348,-0.5036232016357616,-0.4029064357136621,-0.9152411726209179,-0.2120071099220549,0.9772681235681934
0.968,-0.1997099805144072,0.9798550523842469,-0.737513117358174,0.6753328081210244,-0.9936113105200084,0.11285638487348157,-0.8701837546695252,-0.49272734154829223,-0.41437558099328364,-0.9101059706849959,-0.1997099805144072,0.9798550523842469
0.97,-0.18738131458572468,0.9822872507286887,-0.7289686274214116,0.6845471059286886,-0.9921147013144779,0.12533323356430423,-0.8763066800438633,-0.4817536741017159,-0.42577929156507227,-0.9048270524660197,-0.18738131458572468,0.9822872507286887
0.972,-0.175023058975276,0.9845643345292054,-0.7203090248879068,0.693653305812805,-0.9904614256966512,0.13779029068463816,-0.8822912264349531,-0.47070393216533307,-0.43711576665093266,-0.8994052515663712,-0.175023058975276,0.9845643345292054
0.974,-0.16263716519488433,0.9866859442078679,-0.7115356772092852,0.7026499697988493,-0.988651744737914,0.15022558912075726,-0.8881364488135443,-0.45957986062148826,-0.4483832160900317,-0.8938414241512641,-0.16263716519488433,0.9866859442078679
0.976,-0.15022558912075767,0.988651744737914,-0.7026499697988496,0.7115356772092849,-0.986685944207868,0.16263716519488391,-0.8938414241512636,-0.44838321609003257,-0.45957986062148737,-0.8881364488135448,-0.15022558912075767,0.988651744737914
0.978,-0.13779029068463858,0.9904614256966512,-0.6936533058128054,0.7203090248879066,-0.9845643345292054,0.1750230589752756,-0.8994052515663709,-0.4371157666509331,-0.4707039321653322,-0.8822912264349535,-0.13779029068463858,0.9904614256966512
0.98,-0.12533323356430465,0.9921147013144778,-0.684547105928689,0.7289686274214112,-0.9822872507286887,0.18738131458572427,-0.9048270524660195,-0.42577929156507277,-0.481753674101715,-0.8763066800438637,-0.12533323356430465,0.9921147013144778
0.982,-0.112856384873482,0.9936113105200084,-0.6753328081210246,0.7375131173581737,-0.979855052384247,0.19970998051440675,-0.9101059706849952,-0.414375580993285,-0.4927273415482914,-0.8701837546695258,-0.112856384873482,0.9936113105200084
0.984,-0.10036171485121509,0.9949510169813002,-0.6660118674342518,0.745941145424182,-0.9772681235681935,0.2120071099220545,-0.9152411726209172,-0.4029064357136634,-0.5036232016357604,-0.8639234171928356,-0.10036171485121509,0.9949510169813002
0.986,-0.08785119655074328,0.9961336091431725,-0.6565857557529565,0.7542513807361038,-0.9745268727865771,0.22427076094938114,-0.9202318473658702,-0.3913736668372031,-0.5144395337815061,-0.8575266561936524,-0.08785119655074328,0.9961336091431725
0.988,-0.07532680552793272,0.9971589002606139,-0.6470559615694443,0.7624425110114479,-0.971631732914674,0.23649899702372473,-0.9250772068344577,-0.37977909552180183,-0.5251746299612954,-0.8509944817946921,-0.07532680552793272,0.9971589002606139
0.99,-0.06279051952931326,0.9980267284282716,-0.6374239897486896,0.7705132427757894,-0.9685831611286311,0.24868988716485493,-0.9297764858882511,-0.3681245526846786,-0.5358267949789964,-0.8443279255020152,-0.06279051952931326,0.9980267284282716
0.992,-0.05024431817977022,0.9987369566060175,-0.6276913612907002,0.7784623015670236,-0.9653816388332738,0.26084150628989716,-0.9343289424566118,-0.35641187871325125,-0.546394346734269,-0.8375280400421418,-0.05024431817977022,0.9987369566060175
0.994,-0.0376901826699351,0.9992894726405892,-0.6178596130903348,0.7862884321366186,-0.9620276715860858,0.2729519355173256,-0.938733857653874,-0.3446429231745175,-0.5568756164881876,-0.8305958991958129,-0.0376901826699351,0.9992894726405892
0.996,-0.025130095443337937,0.9996841892832999,-0.6079302976946057,0.793990398647835,-0.9585217890173757,0.2850192624699766,-0.9429905358928643,-0.332819544522987,-0.5672689491267562,-0.8235325976284277,-0.025130095443337937,0.9996841892832999
0.998,-0.01256603988335296,0.9999210442038161,-0.5979049830575192,0.8015669848708764,-0.9548645447466431,0.29704158157703464,-0.9470983049947442,-0.32094360980720976,-0.5775727034222674,-0.816339250717184,-0.01256603988335296,0.9999210442038161
1,-2.4492935982947064e-16,1,-0.5877852522924734,0.8090169943749473,-0.9510565162951536,0.30901699437494723,-0.9510565162951535,-0.30901699437494756,-0.587785252292473,-0.8090169943749475,-2.4492935982947064e-16,1
1,-2.4492935982947064e-16,1,-0.5877852522924734,0.8090169943749473,-0.9510565162951536,0.30901699437494723,-0.9510565162951535,-0.30901699437494756,-0.587785252292473,-0.8090169943749475,-2.4492935982947064e-16,1
